0.0000000	0.99546162	1.0000000	
0.0080000000	0.95432299	0.95279201	
0.016000000	0.89983235	0.90007882	
0.024000000	0.84393682	0.84588739	
0.032000000	0.79453498	0.80040857	
0.040000000	0.75062958	0.74589087	
0.048000000	0.71146960	0.71610140	
0.056000000	0.67572537	0.64678656	
0.064000000	0.64254270	0.64845755	
0.072000000	0.61162293	0.63172158	
0.080000000	0.58256317	0.59233106	
0.088000000	0.55559114	0.55057089	
0.096000000	0.53071613	0.53195884	
0.10400000	0.50742717	0.49539692	
0.11200000	0.48542084	0.49063781	
0.12000000	0.46423833	0.44752219	
0.12800000	0.44350468	0.45242017	
0.13600000	0.42336713	0.42092432	
0.14400000	0.40402065	0.40347148	
0.15200000	0.38528986	0.37998531	
0.16000000	0.36713516	0.37237990	
0.16800000	0.34978068	0.35124138	
0.17600000	0.33332883	0.33569814	
0.18400000	0.31802872	0.32966829	
0.19200000	0.30403832	0.31391112	
0.20000000	0.29120959	0.27553611	
0.20800000	0.27938824	0.28713041	
0.21600000	0.26852415	0.26884703	
0.22400000	0.25853621	0.26731356	
0.23200000	0.24928058	0.23343360	
0.24000000	0.24065075	0.22105997	
0.24800000	0.23250373	0.22088571	
0.25600000	0.22472808	0.23846991	
0.26400000	0.21729717	0.23422768	
0.27200000	0.21019020	0.22050476	
0.28000000	0.20336989	0.18801429	
0.28800000	0.19680703	0.18684275	
0.29600000	0.19049173	0.18223109	
0.30400000	0.18440950	0.20400337	
0.31200000	0.17854988	0.18528274	
0.32000000	0.17290424	0.17159172	
0.32800000	0.16744849	0.16551469	
0.33600000	0.16215850	0.16817735	
0.34400000	0.15702998	0.16983038	
0.35200000	0.15205112	0.15363327	
0.36000000	0.14720259	0.13486894	
0.36800000	0.14247195	0.12941602	
0.37600000	0.13783212	0.14451424	
0.38400000	0.13326693	0.15167274	
0.39200000	0.12877679	0.13108809	
0.40000000	0.12435989	0.11631507	
0.40800000	0.12002471	0.12096721	
0.41600000	0.11577551	0.10474517	
0.42400000	0.11160745	0.093084922	
0.43200000	0.10751891	0.090904826	
0.44000000	0.10350484	0.11022892	
0.44800000	0.099561322	0.098388787	
0.45600000	0.095693411	0.12112887	
0.46400000	0.091906310	0.078949146	
0.47200000	0.088198597	0.086662860	
0.48000000	0.084571360	0.080952304	
0.48800000	0.081028468	0.063747450	
0.49600000	0.077571534	0.070003834	
0.50400000	0.074206764	0.079198737	
0.51200000	0.070936959	0.075155961	
0.52000000	0.067759507	0.077847302	
0.52800000	0.064672401	0.074040444	
0.53600000	0.061670755	0.048081960	
0.54400000	0.058751010	0.059564731	
0.55200000	0.055911980	0.054492495	
0.56000000	0.053151608	0.052922568	
0.56800000	0.050469291	0.058267987	
0.57600000	0.047863898	0.052593355	
0.58400000	0.045331666	0.049236350	
0.59200000	0.042869058	0.057901510	
0.60000000	0.040473774	0.051433604	
0.60800000	0.038143041	0.011242296	
0.61600000	0.035874206	0.047684385	
0.62400000	0.033665072	0.044657396	
0.63200000	0.031511979	0.039126996	
0.64000000	0.029412504	0.027628944	
0.64800000	0.027365175	0.031646252	
0.65600000	0.025368213	0.014117278	
0.66400000	0.023421981	0.032311916	
0.67200000	0.021525946	0.028612293	
0.68000000	0.019678079	0.032252668	
0.68800000	0.017877074	0.029123002	
0.69600000	0.016120450	0.019782527	
0.70400000	0.014406285	0.019669929	
0.71200000	0.012734734	0.0087244076	
0.72000000	0.011105746	-0.020287337	
0.72800000	0.0095187010	-0.0080673224	
0.73600000	0.0079733930	0.032766594	
0.74400000	0.0064691162	0.014005753	
0.75200000	0.0050049718	0.0048971746	
0.76000000	0.0035815978	-0.0070359855	
0.76800000	0.0021985793	0.011573653	
0.77600000	0.00085492289	-0.010861342	
0.78400000	-0.00044981578	0.00076592915	
0.79200000	-0.0017183677	-0.012320012	
0.80000000	-0.0029525691	-0.0020508779	
0.80800000	-0.0041520293	-0.013478155	
0.81600000	-0.0053170710	-0.0069000646	
0.82400000	-0.0064475329	-0.0074558123	
0.83200000	-0.0075432934	-0.016017490	
0.84000000	-0.0086062282	-0.010223291	
0.84800000	-0.0096383593	-0.016663047	
0.85600000	-0.010639668	-0.019384683	
0.86400000	-0.011610912	0.0010238304	
0.87200000	-0.012553975	-0.011748715	
0.88000000	-0.013470026	-0.038336671	
0.88800000	-0.014361441	-0.034096850	
0.89600000	-0.015229843	-0.029932093	
0.90400000	-0.016074967	-0.0054119047	
0.91200000	-0.016896726	-0.017449619	
0.92000000	-0.017695010	-0.028744997	
0.92800000	-0.018469564	-0.0035261695	
0.93600000	-0.019220755	-0.014383222	
0.94400000	-0.019948965	-0.013260735	
0.95200000	-0.020653659	-0.025221508	
0.96000000	-0.021334886	-0.033065245	
0.96800000	-0.021992873	-0.031594511	
0.97600000	-0.022627409	-0.010352778	
0.98400000	-0.023239833	-0.0080311304	
0.99200000	-0.023831034	-0.020113616	
1.0000000	-0.024400053	-0.027979604	
1.0080000	-0.024946474	-0.0066389463	
1.0160000	-0.025470169	-0.037327854	
1.0240000	-0.025970603	-0.024658254	
1.0320000	-0.026448723	-0.013482444	
1.0400000	-0.026905798	-0.016846152	
1.0480000	-0.027340451	-0.011348995	
1.0560000	-0.027752535	-0.026203517	
1.0640000	-0.028143489	-0.030465589	
1.0720000	-0.028513854	-0.033647533	
1.0800000	-0.028866164	-0.023772489	
1.0880000	-0.029201987	-0.033897124	
1.0960000	-0.029520171	-0.0096278662	
1.1040000	-0.029820090	-0.025287994	
1.1120000	-0.030101134	-0.018533502	
1.1200000	-0.030362355	-0.017441041	
1.1280000	-0.030604476	-0.034175668	
1.1360000	-0.030828256	-0.020609044	
1.1440000	-0.031032109	-0.035888486	
1.1520000	-0.031216121	-0.049475485	
1.1600000	-0.031380603	-0.039163724	
1.1680000	-0.031524875	-0.027297318	
1.1760000	-0.031652703	-0.029505832	
1.1840000	-0.031766194	-0.029821909	
1.1920000	-0.031863241	-0.020864800	
1.2000000	-0.031943163	-0.039454869	
1.2080000	-0.032004395	-0.057322170	
1.2160000	-0.032045509	-0.044483139	
1.2240000	-0.032068961	-0.021533145	
1.2320000	-0.032077537	-0.016636775	
1.2400000	-0.032070169	-0.023099319	
1.2480000	-0.032047316	-0.053450434	
1.2560000	-0.032011653	-0.035633266	
1.2640000	-0.031964516	-0.033788816	
1.2720000	-0.031909597	-0.037134562	
1.2800000	-0.031849201	-0.040460201	
1.2880000	-0.031782042	-0.045422253	
1.2960000	-0.031707212	-0.022599602	
1.3040000	-0.031623859	-0.024036288	
1.3120000	-0.031530858	-0.028781725	
1.3200000	-0.031428289	-0.031006056	
1.3280000	-0.031316346	-0.034221511	
1.3360000	-0.031193384	-0.021055679	
1.3440000	-0.031058906	-0.028763495	
1.3520000	-0.030913023	-0.042159615	
1.3600000	-0.030754951	-0.041046511	
1.3680000	-0.030586766	-0.038560257	
1.3760000	-0.030409921	-0.033323682	
1.3840000	-0.030222051	-0.027706153	
1.3920000	-0.030021744	-0.012095622	
1.4000000	-0.029809056	-0.040640088	
1.4080000	-0.029582911	-0.038433451	
1.4160000	-0.029344471	-0.023153205	
1.4240000	-0.029096030	-0.027657897	
1.4320000	-0.028834104	-0.031490760	
1.4400000	-0.028557460	-0.0075962907	
1.4480000	-0.028269833	-0.058570391	
1.4560000	-0.027973077	-0.024075966	
1.4640000	-0.027670892	-0.035232741	
1.4720000	-0.027366319	-0.019481999	
1.4800000	-0.027057216	-0.025349386	
1.4880000	-0.026741335	-0.019977159	
1.4960000	-0.026420165	-0.022904686	
1.5040000	-0.026093583	-0.020399666	
1.5120000	-0.025759996	-0.024586674	
1.5200000	-0.025419085	-0.021883537	
1.5280000	-0.025067347	-0.033606248	
1.5360000	-0.024703330	-0.023104681	
1.5440000	-0.024328989	-0.021836353	
1.5520000	-0.023945570	-0.019136165	
1.5600000	-0.023556223	-0.049752420	
1.5680000	-0.023163455	-0.024049157	
1.5760000	-0.022767182	-0.010255462	
1.5840000	-0.022367828	-0.0085868781	
1.5920000	-0.021966405	-0.015672192	
1.6000000	-0.021563335	-0.028571275	
1.6080000	-0.021160298	-0.023336577	
1.6160000	-0.020759602	-0.019105067	
1.6240000	-0.020360327	-0.015872990	
1.6320000	-0.019962413	-0.026900815	
1.6400000	-0.019568952	-0.017136492	
1.6480000	-0.019181948	-0.019571273	
1.6560000	-0.018803153	-0.011773111	
1.6640000	-0.018434464	-0.016943200	
1.6720000	-0.018075271	-0.012047366	
1.6800000	-0.017724228	-0.022256984	
1.6880000	-0.017383444	-0.025933552	
1.6960000	-0.017053749	-0.026894113	
1.7040000	-0.016732782	-0.013655629	
1.7120000	-0.016419296	-0.021215728	
1.7200000	-0.016111309	-0.025178346	
1.7280000	-0.015807020	-0.0018562455	
1.7360000	-0.015507625	-0.0060604111	
1.7440000	-0.015214570	-0.0073421427	
1.7520000	-0.014926501	0.012288646	
1.7600000	-0.014643178	-0.017145071	
1.7680000	-0.014365984	-0.013881896	
1.7760000	-0.014095353	-0.035400297	
1.7840000	-0.013833397	-0.0078793923	
1.7920000	-0.013581219	-0.025734362	
1.8000000	-0.013337398	-0.016049393	
1.8080000	-0.013100755	-0.017986601	
1.8160000	-0.012870111	-0.016683422	
1.8240000	-0.012644199	-0.016349384	
1.8320000	-0.012422450	-0.00049247877	
1.8400000	-0.012204382	-0.016956604	
1.8480000	-0.011988601	-0.020295648	
1.8560000	-0.011774291	-0.015925536	
1.8640000	-0.011561023	-0.010558402	
1.8720000	-0.011347906	-0.0027497849	
1.8800000	-0.011135446	-0.018332703	
1.8880000	-0.010923983	-0.031329371	
1.8960000	-0.010711791	0.0043529547	
1.9040000	-0.010497594	-0.0026213704	
1.9120000	-0.010281372	-0.0042687749	
1.9200000	-0.010062361	-0.0057421899	
1.9280000	-0.0098406012	-0.018339137	
1.9360000	-0.0096170082	-0.016145368	
1.9440000	-0.0093892186	-0.011619228	
1.9520000	-0.0091559345	-0.0046583077	
1.9600000	-0.0089194787	-0.0094487830	
1.9680000	-0.0086811389	-0.0091101871	
1.9760000	-0.0084419897	-0.016319894	
1.9840000	-0.0082035230	-0.010118468	
1.9920000	-0.0079645663	-0.0048971746	
2.0000000	-0.0077232839	-0.012914364	
2.0080000	-0.0074820395	0.0018959226	
2.0160000	-0.0072416772	0.011795095	
2.0240000	-0.0069997050	-0.0064276925	
2.0320000	-0.0067550779	-0.0027572913	
2.0400000	-0.0065053586	0.0053682063	
2.0480000	-0.0062487025	-0.0036505626	
2.0560000	-0.0059871772	-0.0031701478	
2.0640000	-0.0057228960	0.010278517	
2.0720000	-0.0054554295	-0.022249210	
2.0800000	-0.0051856604	-0.017893038	
2.0880000	-0.0049151835	-0.023946479	
2.0960000	-0.0046446497	-0.0088584519	
2.1040000	-0.0043777369	0.0073265936	
2.1120000	-0.0041164892	-0.0098123112	
2.1200000	-0.0038599451	-0.0082126264	
2.1280000	-0.0036082011	-0.014497696	
2.1360000	-0.0033596028	0.0020495374	
2.1440000	-0.0031124904	0.010366182	
2.1520000	-0.0028692316	-0.0040567168	
2.1600000	-0.0026316421	0.0069343800	
2.1680000	-0.0023981620	-0.017997593	
2.1760000	-0.0021696022	-0.0065920308	
2.1840000	-0.0019457219	0.0065515494	
2.1920000	-0.0017244975	-0.00055789239	
2.2000000	-0.0015118961	-0.013902539	
2.2080000	-0.0013109233	-0.012266394	
2.2160000	-0.0011169945	0.00040132865	
2.2240000	-0.00092808996	-0.0026615837	
2.2320000	-0.00074067657	-0.0083271003	
2.2400000	-0.00055143050	-0.00021098574	
2.2480000	-0.00036400043	-0.00069863891	
2.2560000	-0.00018266448	0.011666144	
2.2640000	-0.0000046827640	0.0092241248	
2.2720000	0.00016989653	0.0024648067	
2.2800000	0.00033693193	0.0072520650	
2.2880000	0.00049471073	0.024636003	
2.2960000	0.00063727187	-0.0047435598	
2.3040000	0.00076112393	-0.0059287796	
2.3120000	0.00086933162	-0.00018819820	
2.3200000	0.00096427195	0.0045100547	
2.3280000	0.0010480716	0.0069662825	
2.3360000	0.0011234233	-0.0044189045	
2.3440000	0.0011908802	0.0031473603	
2.3520000	0.0012507297	-0.0079525805	
2.3600000	0.0013067584	-0.0046773420	
2.3680000	0.0013605745	0.0094991837	
2.3760000	0.0014125164	-0.0035025777	
