0.0000000	0.98360799	1.0000000	
0.0080000000	0.95967652	0.97447365	
0.016000000	0.92953389	0.92329521	
0.024000000	0.89169131	0.87393364	
0.032000000	0.84642265	0.82979419	
0.040000000	0.79798700	0.78032162	
0.048000000	0.74890995	0.73798065	
0.056000000	0.70319444	0.70259154	
0.064000000	0.66389267	0.66794258	
0.072000000	0.62981097	0.63072418	
0.080000000	0.59940435	0.60789401	
0.088000000	0.57349741	0.58066968	
0.096000000	0.55208894	0.56212179	
0.10400000	0.53333122	0.54157079	
0.11200000	0.51616140	0.52296285	
0.12000000	0.49881930	0.51087773	
0.12800000	0.47995889	0.48315558	
0.13600000	0.46019561	0.46283716	
0.14400000	0.44028221	0.43357183	
0.15200000	0.41984155	0.40829509	
0.16000000	0.39890414	0.38506694	
0.16800000	0.37828980	0.36610236	
0.17600000	0.35844211	0.34702365	
0.18400000	0.34025386	0.32999844	
0.19200000	0.32433202	0.31817244	
0.20000000	0.31034228	0.30684742	
0.20800000	0.29793227	0.29787991	
0.21600000	0.28705272	0.29464313	
0.22400000	0.27755146	0.28977913	
0.23200000	0.26910654	0.28262550	
0.24000000	0.26150164	0.27796845	
0.24800000	0.25437457	0.27212200	
0.25600000	0.24747333	0.26129378	
0.26400000	0.24079677	0.25192502	
0.27200000	0.23434177	0.23791600	
0.28000000	0.22810965	0.22441475	
0.28800000	0.22210070	0.21470970	
0.29600000	0.21630792	0.20843504	
0.30400000	0.21072545	0.19639872	
0.31200000	0.20535120	0.19175972	
0.32000000	0.20018035	0.18637561	
0.32800000	0.19521050	0.18357606	
0.33600000	0.19044183	0.18460277	
0.34400000	0.18586361	0.18062401	
0.35200000	0.18146811	0.18154173	
0.36000000	0.17725952	0.18010141	
0.36800000	0.17323845	0.18086599	
0.37600000	0.16940375	0.18125261	
0.38400000	0.16575583	0.17364111	
0.39200000	0.16228648	0.16703921	
0.40000000	0.15898470	0.15961838	
0.40800000	0.15585414	0.15303303	
0.41600000	0.15289295	0.14991890	
0.42400000	0.15008687	0.14459545	
0.43200000	0.14742648	0.13998928	
0.44000000	0.14489804	0.13778941	
0.44800000	0.14248943	0.14062998	
